5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Speed (mph)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Speed (mph)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Speed (mph)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Speed (mph)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Speed (mph)	Flow (Veh/5 Minutes)	Speed (mph)	# Lane Points	% Observed
01/01/2006 00:00	30.0	76.5	38.0	74.0	31.0	72.0	36.0	69.2	22.0	64.5	157.0	71.7	5	0.0
01/01/2006 00:05	27.0	78.6	37.0	73.9	28.0	71.3	34.0	69.0	20.0	55.3	146.0	70.6	5	0.0
01/01/2006 00:10	25.0	79.3	38.0	74.1	27.0	71.5	31.0	67.4	24.0	51.7	145.0	69.4	5	0.0
01/01/2006 00:15	27.0	81.2	38.0	75.0	29.0	71.0	35.0	66.2	25.0	50.2	154.0	69.3	5	0.0
01/01/2006 00:20	25.0	81.2	40.0	75.9	30.0	72.1	31.0	65.0	21.0	49.6	147.0	70.0	5	0.0
01/01/2006 00:25	27.0	80.6	36.0	75.9	26.0	70.6	32.0	64.0	23.0	48.2	144.0	68.8	5	0.0
01/01/2006 00:30	25.0	78.5	36.0	77.1	30.0	70.2	33.0	67.4	27.0	54.8	151.0	69.9	5	0.0
01/01/2006 00:35	18.0	78.1	34.0	77.8	29.0	70.5	32.0	67.8	27.0	59.6	140.0	70.5	5	0.0
01/01/2006 00:40	18.0	77.3	29.0	75.4	29.0	71.0	30.0	67.3	31.0	62.4	137.0	70.0	5	0.0
01/01/2006 00:45	14.0	77.5	25.0	75.0	25.0	72.1	24.0	66.8	24.0	63.2	112.0	70.4	5	0.0
01/01/2006 00:50	18.0	76.6	28.0	74.1	29.0	72.9	28.0	66.4	26.0	64.1	129.0	70.5	5	0.0
01/01/2006 00:55	18.0	77.0	28.0	75.2	32.0	71.4	33.0	69.1	28.0	65.5	139.0	71.2	5	0.0
01/01/2006 01:00	19.0	76.1	25.0	73.5	29.0	71.8	29.0	69.8	29.0	66.0	131.0	71.0	5	0.0
01/01/2006 01:05	11.0	76.3	25.0	74.5	27.0	70.8	30.0	70.8	23.0	65.4	116.0	71.0	5	0.0
01/01/2006 01:10	13.0	75.7	21.0	74.0	21.0	67.9	23.0	73.1	22.0	64.6	100.0	70.7	5	0.0
01/01/2006 01:15	9.0	76.5	21.0	73.0	24.0	70.5	26.0	71.5	24.0	65.3	104.0	70.6	5	0.0
01/01/2006 01:20	11.0	76.9	20.0	72.8	24.0	72.6	23.0	68.5	25.0	65.5	103.0	70.5	5	0.0
01/01/2006 01:25	11.0	76.3	22.0	73.0	23.0	72.7	24.0	69.2	25.0	65.0	105.0	70.5	5	0.0
01/01/2006 01:30	13.0	76.4	26.0	74.3	25.0	73.0	23.0	71.3	20.0	64.4	107.0	71.8	5	0.0
01/01/2006 01:35	11.0	75.7	22.0	73.8	23.0	73.7	23.0	68.0	22.0	64.1	101.0	70.6	5	0.0
01/01/2006 01:40	10.0	75.8	21.0	75.0	22.0	73.3	22.0	67.2	20.0	66.0	95.0	71.0	5	0.0
01/01/2006 01:45	10.0	75.8	19.0	74.6	22.0	73.5	26.0	68.9	19.0	66.9	96.0	71.4	5	0.0
01/01/2006 01:50	10.0	76.5	16.0	74.9	24.0	74.5	20.0	67.2	21.0	66.3	91.0	71.3	5	0.0
01/01/2006 01:55	10.0	76.7	20.0	74.4	19.0	73.1	20.0	69.0	20.0	66.3	89.0	71.3	5	0.0
01/01/2006 02:00	10.0	75.6	20.0	74.7	25.0	74.4	22.0	67.3	17.0	63.9	94.0	71.0	5	0.0
01/01/2006 02:05	9.0	76.4	19.0	74.0	22.0	74.5	21.0	68.3	18.0	63.1	89.0	70.8	5	0.0
01/01/2006 02:10	15.0	76.5	21.0	75.1	24.0	73.2	23.0	68.8	22.0	64.4	105.0	71.2	5	0.0
01/01/2006 02:15	14.0	75.8	21.0	74.4	23.0	74.1	26.0	71.0	22.0	65.4	106.0	71.8	5	0.0
01/01/2006 02:20	13.0	75.7	22.0	73.2	21.0	69.8	20.0	72.2	20.0	64.6	96.0	70.8	5	0.0
