5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Speed (mph)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Speed (mph)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Speed (mph)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Speed (mph)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Speed (mph)	Flow (Veh/5 Minutes)	Speed (mph)	# Lane Points	% Observed
1/8/06 0:00	30	76.5	40	74	20	72	30	69.2	10	64.5	130	72.4	5	0
1/8/06 0:05	30	79.9	40	74.1	20	69.9	30	64.8	10	46	130	70.5	5	0
1/8/06 0:10	30	81.6	40	74.1	20	68.9	30	62.6	10	36.8	130	69.5	5	0
1/8/06 0:15	30	82.5	40	74.1	20	68.4	30	61.5	10	32.2	130	69	5	0
1/8/06 0:20	30	82.9	40	74.1	20	68.1	30	61	10	29.9	130	68.8	5	0
1/8/06 0:25	30	83.1	40	74.1	20	68	30	60.7	10	28.7	130	68.7	5	0
1/8/06 0:30	27	80.2	36	75.7	27	70.9	32	63.8	21	38.4	143	67.5	5	0
1/8/06 0:35	17	79	33	76	30	70.8	30	61.5	28	48.7	138	66.5	5	0
1/8/06 0:40	17	77.3	28	72.4	28	69.3	30	61	30	58	133	66.6	5	0
1/8/06 0:45	12	76.7	18	72.9	24	70.6	21	61.4	22	62	97	67.8	5	0
1/8/06 0:50	23	74.9	32	71.8	30	70.7	29	61.8	23	60.6	137	68.1	5	0
1/8/06 0:55	21	75.5	34	74.2	34	70.4	38	66.9	34	63.2	161	69.5	5	0
1/8/06 1:00	20	74	28	72.4	33	70.1	29	67.8	36	63.9	146	69.1	5	0
1/8/06 1:05	13	74.7	28	76.7	27	70.8	28	69.5	21	63.8	117	71.1	5	0
1/8/06 1:10	18	74.4	23	74.3	21	65.2	19	69.6	20	65.6	101	69.8	5	0
1/8/06 1:15	7	75.6	22	73.8	24	68.4	26	73	22	64.3	101	70.4	5	0
1/8/06 1:20	12	76.3	23	73.7	25	71.1	23	70.3	23	65.5	106	70.9	5	0
1/8/06 1:25	9	75.9	25	73.2	23	70.2	25	69.7	26	66.5	108	70.4	5	0
1/8/06 1:30	17	75.7	27	75.2	27	69.2	24	73.7	21	64.4	116	71.6	5	0
1/8/06 1:35	13	75.1	24	74.6	25	71.5	28	70.1	25	63.3	115	70.4	5	0
1/8/06 1:40	11	75.3	22	74.7	25	71.8	22	69.3	22	66.1	102	71	5	0
1/8/06 1:45	8	75.1	21	73.8	21	72.5	26	66.4	22	67.5	98	70.2	5	0
1/8/06 1:50	11	76	18	74.8	27	73.7	20	64.3	17	65.7	93	70.7	5	0
1/8/06 1:55	11	76.5	17	73.2	19	74.2	20	68	18	66.4	85	71.2	5	0
1/8/06 2:00	11	74.5	23	74.4	25	75	20	67.3	16	65.5	95	71.6	5	0
1/8/06 2:05	9	75.7	20	73.1	20	74.9	22	66.8	16	65.6	87	70.8	5	0
1/8/06 2:10	13	75.6	18	74.2	20	72	22	66.3	20	67.1	93	70.5	5	0
1/8/06 2:15	18	74.9	24	72.6	24	72.9	27	69.7	23	66.2	116	71.1	5	0
1/8/06 2:20	12	75.6	21	69.7	21	68.6	18	71.6	20	65.3	92	69.6	5	0
1/8/06 2:25	14	76.4	20	70.8	28	69.6	26	70.3	25	66.8	113	70.2	5	0
1/8/06 2:30	9	76.6	14	71.6	23	70.7	22	71.5	19	63	87	70	5	0
1/8/06 2:35	8	76.7	21	72.6	23	71.2	20	65.7	18	64.4	90	69.4	5	0
1/8/06 2:40	11	76.8	13	72.1	19	71.5	18	63.9	18	66.7	79	69.5	5	0
1/8/06 2:45	8	76.8	20	72	27	70.8	16	68	17	66.5	88	70.3	5	0
1/8/06 2:50	11	76.9	18	74.2	18	69.7	19	69.3	23	65.1	89	70.2	5	0
1/8/06 2:55	9	76.2	15	73.4	17	70.4	18	67.4	12	64.3	71	70	5	0
1/8/06 3:00	5	76.4	13	73.9	12	71.9	12	69.4	9	64.5	51	71	5	0
1/8/06 3:05	4	76.5	12	74.4	12	72.3	12	69.3	10	65.3	50	71	5	0
1/8/06 3:10	4	76.6	16	74.2	9	69.5	11	69.5	15	62	55	69.3	5	0
1/8/06 3:15	6	76.7	10	74.2	9	71.1	14	69.8	13	64.7	52	70.4	5	0
1/8/06 3:20	2	76.7	14	74.4	13	72	14	69.9	15	64.6	58	70.3	5	0
1/8/06 3:25	1	76.7	11	74.6	10	71.8	13	70.6	11	64.6	46	70.5	5	0
1/8/06 3:30	7	76.4	3	74.1	10	71.1	11	70.1	4	65.1	35	71.4	5	0
1/8/06 3:35	9	76.7	3	74.2	8	72.1	15	60.9	11	59.1	46	66.4	5	0
1/8/06 3:40	7	76.7	8	74.4	8	72.3	9	64.2	9	62.2	41	69.5	5	0
1/8/06 3:45	3	76.7	10	73.5	11	72.4	13	66.4	9	62.3	46	69.2	5	0
1/8/06 3:50	4	76.4	11	73.5	7	71.8	9	68.6	8	63	39	70.2	5	0
1/8/06 3:55	3	76.5	8	73.7	8	71.9	11	68.7	11	64.9	41	69.9	5	0
1/8/06 4:00	2	76.5	0	73.7	7	72.1	7	68.2	8	65.4	24	69.1	5	0
1/8/06 4:05	7	76.5	8	73.5	11	71.9	11	68.3	7	63.9	44	70.8	5	0
1/8/06 4:10	3	76.5	6	73.7	10	72.1	7	68.8	4	64.4	30	71.1	5	0
1/8/06 4:15	7	76.5	4	74	11	72.3	12	68.6	7	64.8	41	70.8	5	0
1/8/06 4:20	0	76.5	8	74.3	9	71.9	9	69.1	4	64.9	30	70.8	5	0
1/8/06 4:25	3	76.5	7	74.4	6	72.3	10	69.5	9	63.1	35	69.9	5	0
1/8/06 4:30	0	76.5	6	74.1	4	72.1	7	69.4	5	63.9	22	69.9	5	0
1/8/06 4:35	0	76.5	7	74.4	7	71.3	7	67	7	64.5	28	69.3	5	0
1/8/06 4:40	1	76.5	5	74.1	8	72.2	9	67.7	9	64	32	69.1	5	0
1/8/06 4:45	1	76.5	4	74.2	9	72.5	12	69.3	6	64.2	32	70.1	5	0
1/8/06 4:50	1	76.5	6	73.7	6	72.6	8	67.6	7	64	28	69.4	5	0
1/8/06 4:55	4	76.5	4	73.4	7	72.5	8	68.5	9	60.8	32	68.8	5	0
1/8/06 5:00	0	76.5	4	73.4	7	71.6	9	68.6	3	62.5	23	69.6	5	0
