5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
08/08/2006 00:00	9.0	1.0	14.0	1.7	14.0	2.3	16.0	3.1	14.0	2.4	67.0	2.1	5	0.0
08/08/2006 00:05	5.0	0.6	15.0	1.8	17.0	2.4	13.0	2.3	10.0	1.3	60.0	1.7	5	0.0
08/08/2006 00:10	6.0	0.6	13.0	1.6	15.0	2.5	13.0	2.1	12.0	2.0	59.0	1.8	5	0.0
08/08/2006 00:15	6.0	0.5	14.0	1.8	16.0	2.0	14.0	2.3	12.0	2.1	62.0	1.8	5	0.0
08/08/2006 00:20	5.0	0.5	14.0	1.6	12.0	1.9	13.0	2.3	11.0	1.9	55.0	1.6	5	0.0
08/08/2006 00:25	8.0	0.8	15.0	1.9	15.0	2.0	15.0	2.7	11.0	2.0	64.0	1.9	5	0.0
08/08/2006 00:30	6.0	0.7	14.0	1.8	15.0	2.1	11.0	2.6	10.0	1.7	56.0	1.8	5	0.0
08/08/2006 00:35	3.0	0.3	9.0	1.2	8.0	1.1	8.0	1.7	6.0	0.9	34.0	1.0	5	0.0
08/08/2006 00:40	4.0	0.4	11.0	1.3	12.0	1.6	10.0	2.1	9.0	1.2	46.0	1.3	5	0.0
08/08/2006 00:45	2.0	0.2	9.0	1.1	9.0	1.2	9.0	1.8	6.0	1.1	35.0	1.1	5	0.0
08/08/2006 00:50	4.0	0.4	9.0	0.9	8.0	1.2	10.0	1.7	8.0	1.4	39.0	1.1	5	0.0
08/08/2006 00:55	3.0	0.4	9.0	1.2	9.0	1.6	8.0	1.9	8.0	1.4	37.0	1.3	5	0.0
08/08/2006 01:00	1.0	0.2	7.0	0.8	7.0	1.1	7.0	1.2	6.0	0.9	28.0	0.8	5	0.0
08/08/2006 01:05	1.0	0.1	6.0	0.7	7.0	1.0	7.0	1.3	6.0	0.9	27.0	0.8	5	0.0
08/08/2006 01:10	2.0	0.2	6.0	0.6	7.0	0.9	8.0	1.2	6.0	1.0	29.0	0.8	5	0.0
08/08/2006 01:15	2.0	0.2	6.0	0.8	6.0	0.9	7.0	1.3	4.0	0.6	25.0	0.8	5	0.0
08/08/2006 01:20	2.0	0.2	6.0	0.6	6.0	1.0	5.0	1.0	4.0	0.6	23.0	0.7	5	0.0
08/08/2006 01:25	1.0	0.1	6.0	0.5	6.0	0.9	7.0	1.0	6.0	1.3	26.0	0.8	5	0.0
08/08/2006 01:30	1.0	0.1	7.0	0.8	7.0	1.1	9.0	1.3	7.0	1.0	31.0	0.8	5	0.0
08/08/2006 01:35	1.0	0.1	7.0	0.8	7.0	1.1	6.0	1.2	5.0	0.9	26.0	0.8	5	0.0
08/08/2006 01:40	2.0	0.2	7.0	0.7	8.0	1.0	9.0	2.1	6.0	1.3	32.0	1.1	5	0.0
08/08/2006 01:45	2.0	0.2	6.0	0.7	6.0	0.9	6.0	1.2	5.0	0.9	25.0	0.8	5	0.0
08/08/2006 01:50	0.0	0.0	5.0	0.6	6.0	1.0	7.0	1.0	6.0	0.9	24.0	0.7	5	0.0
08/08/2006 01:55	2.0	0.2	6.0	0.6	8.0	1.2	9.0	1.9	8.0	1.4	33.0	1.0	5	0.0
08/08/2006 02:00	2.0	0.2	5.0	0.6	6.0	0.9	7.0	1.6	6.0	0.9	26.0	0.8	5	0.0
08/08/2006 02:05	1.0	0.1	7.0	0.8	7.0	0.9	6.0	1.4	4.0	0.7	25.0	0.8	5	0.0
08/08/2006 02:10	1.0	0.1	6.0	0.7	6.0	0.8	6.0	1.2	4.0	0.8	23.0	0.7	5	0.0
08/08/2006 02:15	1.0	0.1	6.0	0.8	7.0	1.1	7.0	1.3	5.0	0.9	26.0	0.8	5	0.0
08/08/2006 02:20	1.0	0.1	6.0	0.7	7.0	0.9	7.0	1.6	5.0	0.8	26.0	0.8	5	0.0
08/08/2006 02:25	1.0	0.1	3.0	0.4	4.0	0.6	5.0	0.9	3.0	0.7	16.0	0.5	5	0.0
08/08/2006 02:30	1.0	0.1	5.0	0.5	5.0	0.6	7.0	1.8	5.0	1.1	23.0	0.8	5	0.0
08/08/2006 02:35	1.0	0.0	4.0	0.4	5.0	0.8	6.0	1.2	4.0	0.9	20.0	0.7	5	0.0
08/08/2006 02:40	1.0	0.1	5.0	0.5	5.0	0.6	5.0	0.8	3.0	0.6	19.0	0.5	5	0.0
08/08/2006 02:45	1.0	0.0	3.0	0.3	4.0	0.5	5.0	1.0	4.0	0.6	17.0	0.5	5	0.0
08/08/2006 02:50	0.0	0.0	3.0	0.3	3.0	0.5	4.0	0.6	3.0	0.5	13.0	0.4	5	0.0
08/08/2006 02:55	0.0	0.0	3.0	0.3	2.0	0.3	6.0	1.2	4.0	0.7	15.0	0.5	5	0.0
08/08/2006 03:00	0.0	0.0	1.0	0.2	3.0	0.5	5.0	1.2	3.0	0.6	12.0	0.5	5	0.0
08/08/2006 03:05	0.0	0.0	3.0	0.3	3.0	0.6	5.0	1.0	3.0	0.5	14.0	0.5	5	0.0
08/08/2006 03:10	0.0	0.0	3.0	0.3	3.0	0.4	3.0	0.9	3.0	0.7	12.0	0.5	5	0.0
08/08/2006 03:15	1.0	0.0	3.0	0.3	4.0	0.5	5.0	1.4	5.0	0.9	18.0	0.6	5	0.0
08/08/2006 03:20	0.0	0.0	3.0	0.3	3.0	0.4	5.0	1.3	4.0	0.6	15.0	0.5	5	0.0
08/08/2006 03:25	0.0	0.0	3.0	0.3	3.0	0.6	4.0	1.3	3.0	0.5	13.0	0.5	5	0.0
08/08/2006 03:30	0.0	0.0	3.0	0.3	3.0	0.5	5.0	0.9	4.0	0.7	15.0	0.5	5	0.0
08/08/2006 03:35	1.0	0.0	1.0	0.2	3.0	0.6	5.0	1.2	4.0	0.8	14.0	0.6	5	0.0
08/08/2006 03:40	0.0	0.0	2.0	0.2	4.0	0.7	5.0	1.5	3.0	0.8	14.0	0.7	5	0.0
08/08/2006 03:45	0.0	0.0	4.0	0.4	4.0	0.8	6.0	1.2	4.0	0.9	18.0	0.7	5	0.0
